BP PLC,BP PLC,,B1PP
BPMB I PARTICIPACOES SA,BPMB I PART,,BPMP
BR ADVISORY PARTNERS PARTICIPACOES SA,BR PARTNERS,N2,BRBI
BR HOME CENTERS SA,BR HOME,MA,HCBR
BR INSURANCE CORRETORA DE SEGUROS SA,BR INSURANCE,NM,BRIN
BR MALLS PARTICIPACOES SA,BR MALLS PAR,NM,BRML
BR MALLS PARTICIPACOES SA,BR MALLS PAR,MB,ITTR
BR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO,FII BR PROPE,,BROL
BR PROPERTIES SA,BR PROPERT,NM,BRPR
BR PROPERTIES SA ATUAL BRPR,BR PROPERT,MB,ITRM
BRADESCO BCN LEASING SA ARR MERCANTIL,BRADESCO BCN,,BCLM
BRADESCO CARTEIRA IMOBILIARIA ATIVA  FII,FII BCIA,,BCIA
BRADESCO FDO INV MULTIMERCADO CRED PRIV HY,FIM BRAD HY,,BRHY
BRADESCO LEASING SA ARREND MERCANTIL,BRADESCO LSG,,BDLS
BRADESCO LEASING SA ARRENDAMENTO MERCL,BRADESCO LSG,,BBLS
BRADESPAR SA,BRADESPAR,N1,BRAP
BRADESPLAN PARTICIPACOES SA,BRADESPLAN,,BDPL
BRAMEX  BRASIL MERCANTIL SA,BRAMEX,MB,BRME
BRAMPAC SA,BRAMPAC,,ITPS
BRASCAN SPE SP 3 SA,BRASCAN SPE,,BSPE
BRASFIO IND E COM NORDESTE SA,BRASFIO,MB,BFIO
BRASIL AGROSEC COMPANHIA SECURITIZADORA,AGROSEC,,ASEC
BRASIL BROKERS PARTICIPACOES SA,BR BROKERS,NM,BBRK
BRASIL E MOVIMENTO SA,SUNDOWN MOTO,,SNDW
BRASIL ECODIESEL IND COM BIOOLVEGSA,ECODIESEL,NM,ECOD
BRASIL FERROVIAS SA,BR FERROVIAS,BOLSA,FRPS
BRASIL PHARMA SA,BR PHARMA,NM,BPHA
BRASIL TELECOM PARTICIPACOES SA,BRASIL T PAR,N1,BRTP
BRASIL TELECOM SA,BRASIL TELEC,,BRTO
BRASIL TRAVEL TURISMO E PARTICIPACOES SA,BR TRAVEL,,BTUR
BRASILAGRO  CIA BRAS DE PROP AGRICOLAS,BRASILAGRO,NM,AGRO
BRASILIT SA,BRASILIT,,LITS
BRASKEM SA,BRASKEM,N1,BRKM
BRASMOTOR SA,BRASMOTOR,,BMTO
BRASPACK EMBALAGENS DO NORDESTE SA,BRASPACK,MB,BRPK
BRASPEROLA INDUSTRIA E COMERCIO SA,BRASPEROLA,,BPLA
BRAUSTAM HOTEIS REIT SA,BRAUSTAM,,BRAU
BRAVO SECURITIZADORA SA,BRAVO SEC,,AGSS
BRAZAL  BRASIL ALIMENTOS SA,PORCAO,,PORC
BRAZIL FAST FOOD CORPORATION,BOBS,,BOBS
BRAZIL REAL ESTATE VICTORY FUND I  FDO INV IMOB,FII BRE VIC,,BREV
BRAZIL REALTY CIA SECURIT CRED IMOBILIARIOS,BRAZIL REALT,,BZRS
BRAZIL REALTY FDO INV IMOB,FII BRREALTY,,BZLI
BRAZILIAN FINANCE  REAL ESTATE SA,BRAZILIAN FR,MB,OPDC
BRAZILIAN FINANCE E REAL ESTATE SA,BRAZILIAN FR,,BFRE
BRAZILIAN GRAVEYARD DEATH CARE FDO INV IMOB  FII,FII DEA CARE,,CARE
BRAZILIAN GRAVEYARD DEATH CARE FDO INV IMOB  FII,FII T SANTA,,TSFI
BRAZILIAN SECURITIES CIA SECURITIZACAO,BRAZILIAN SC,,BSCS
BRB BCO DE BRASILIA SA,BRB BANCO,,BSLI
BRC SECURITIZADORA SA,BRC SECURIT,,BRCS
BREAD FINANCIAL HOLDINGS INC,ALLIANCE DAT,,A1LL
BRESCO  FDO INV IMOB,FII BRESCO,,ANRS
BRESCO LOGISTICA  FDO INV IMOB,FII BRESCO,,BRCO
BRF  BRASIL FOODS SA,BRF FOODS,NM,PRGA
BRF SA,BRF SA,NM,BRFS
BRILASA SA,BRILASA,MB,BLSA
BRIO CREDITO ESTRUTURADO  FDO INVEST IMOB,FII BRIO CRE,,BICE
BRIO MULTIESTRATEGIA FDO INV IMOB,FII BRIO ME,,BIME
BRIO PRIME MALLS  FDO INVEST IMOB,FII BP MALLS,,BPMA
BRIO REAL ESTATE II  FDO INV IMOB,FII BRIO II,,BRIM
BRIO REAL ESTATE II  FDO INV IMOB,FII BRIO II,MB,00HT
BRIO REAL ESTATE III FDO DE INVEST IMOB,FII BRIO III,,BRIP
BRIO REAL ESTATE IV  FUNDO DE INVESTIMENTO IMOB,FII BRIO IV,,BIPD
BRISANET PARTICIPACOES SA,BRISANET,NM,BRIT
BRISTOLMYERS SQUIBB COMPANY,BRISTOLMYERS,,BMYB
BRITISH AMERICAN TOBACCO PLC,BRITISH AMER,,B1TI
BROADCOM INC,BROADCOM INC,,AVGO
BROADRIDGE FINANCIAL SOLUTIONS INC,BROADRIDGE F,,B1RF
BROOKFIELD ASSET MANAGEMENT INC,BROOKFIELD A,,B1AM
BROOKFIELD SAO PAULO EMPREEND IMOBILIARIOS SA,COMPANY,,CPNY
BROWN FORMAN CORP,BROWN FORMAN,,B1FC
BRPR 45 SECURITIZADORA CRED IMOB SA,BRPR 45 SEC,,FDCS
BRPR 51 SECURITIZADORA CRED IMOB SA,BRPR 51 SEC,,WTSC
BRPR 52 SECURITIZADORA CRED IMOB SA,BRPR 52 SEC,,WTTS
BRPR 53 SECURITIZADORA CRED IMOB SA,BRPR 53 SEC,,WTTC
BRPR 55 SECURITIZADORA CRED IMOB SA,BRPR 55 SEC,,WTVP
BRPR 56 SECURITIZADORA CRED IMOB SA,BRPR 56 SEC,,WTVR
BRQ SOLUCOES EM INFORMATICA SA,BRQ,MA,BRQB
BRT HOLDING 1 SA,BRT HOLDING,MB,BLMT
BRUKER CORP,BRUKER CORP,,B2RK
BRZ INFRA PORTOS FDO INV EM PART INFRAESTRUTURA,FIP BRZ IE,,BRZP
BRZ INVESTIMENTOS SA,BRZ INVEST,MB,BRZI
BS2 ALLINVESTMENTS FDO DE INV IMOB,FII BS2,,LLAO
BSC EMPREENDIMENTOS E PARTICIPACOES SA,WOW,MA,WWOW
BTG PACTUAL B3 IBOVESPA FUNDO DE INDICE,PACTUAL IBOV,,IBOB
BTG PACTUAL CREDITO AGRICOLA  FIAGRO DIR CRED,FIAGRO BTAG,,BTAG
BTG PACTUAL DIVIDA INFRA FIC FDO INC IE RF CP,FIC INFR BTG,,BDIF
BTG PACTUAL ESG FUNDO DE INDICE SPB3 BRAZIL ES,ETF ESG BTG,,ESGB
BTG PACTUAL FDO INV IMOB  FII REC IMOB,FII BTG PACT,,BTGI
BTG PACTUAL IE DIV FDO INV PART IE,FIP BTGDV IE,,BVID
BTG PACTUAL IE DIV FDO INV PART IE,FIP BTGDV IE,,BDIV
BTG PACTUAL LOGISTICA FDO INV IMOB  FII,FII TRX LOG,,TRXL
BTG PACTUAL LOGISTICA FDO INV IMOB  FII,FII BTLG,,BTLG
BTG PACTUAL NASDAQ LATAM TECH FUNDO DE INDICE,ETF LATINTEC,,LATB
BTG PACTUAL PARTICIPATIONS LTD,BTG PACTUAL,,BBTG
BTG PACTUAL SECURITIZADORA SA,BTG PACT SEC,,BTSE
BTG PACTUAL SMLL B3 FUNDO DE INDICE,BTG SMLL CAP,,SMAB
BTG PACTUAL SP 500 FUNDO DE INDICE,BTG SP 500,,SPXB
BTG PACTUAL SPB3 INGENIUS FUNDO DE INDICE,ETF BTG GENB,,GENB
BTG PACTUAL TEVA ACOES COMMODITIES BRASIL FDO IND,BTG COMMODIT,,CMDB
BTOWERS FII  FUNDO DE INVESTIMENTO IMOBILIARIO,FII BTOWERS,,BTWR
BTSP I FDO INVEST IMOB  FII,FII BTSP I,,BTSG
BTSP II FUNDO DE INVESTIMENTO IMOBILIARIO,FII BTSP II,,BTSI
BUETTNER SA INDUSTRIA E COMERCIO,BUETTNER,,BUET
BUMBLE INC,BUMBLE INC,,B2MB
BUNGE ALIMENTOS SA,BUNGE ALIM,,CEVA
BUNGE BRASIL SA,BUNGE BRASIL,,MSAN
BUNGE FERTILIZANTES SA,BUNGE FERT,,MAHS
BURGER KING WORLDWIDE INC,BURGER KING,,BKIG
BURLINGTON STORES INC,BURLINGTONST,,B2UR
BV FINANCEIRA  FIDC II,FDC BV II,MB,BVFD
BV LEASING  ARRENDAMENTO MERCANTIL SA,BV LEASING,,BVLS
BVA FIDC CREDITO FINANCEIRO CORPORATIVO,FDC BVA,MB,BVAF
CABINDA PARTICIPACOES SA,CABINDA PART,MB,CABI
CABLE ONE INC,CABLE ONE IN,,C1AB
CACHOEIRA PAULISTA TRANSMISSORA ENERGIA SA,CACHOEIRA,MB,CPTE
CACI INTERNATIONAL INC,CACI INTERNL,,C2AC
CACONDE PARTICIPACOES SA,CACONDE PART,MB,CACO
CADENCE DESIGN SYSTEMS INC,CADENCE DESI,,C1DN
CAEMI MINERACAO E METALURGIA SA,CAEMI METAL,,CMET
CAESARS ENTERTAINMENT INC,CAESARS ENTT,,C2ZR
CAFE SOLUVEL BRASILIA SA,CAF BRASILIA,,CAFE
CAGECE  CIA DE AGUA E ESGOTO DO CEARA,CAGECE,,CAEC
CAIANDA PARTICIPACOES SA,CAIANDA PART,MB,CAIA
CAICOS PARTICIPACOES SA,CAICOS PART,MB,CAIC
CAIUA SERVICOS DE ELETRICIDADE SA,CAIUA,,ELCA
CAIXA ETF IBOVESPA FUNDO DE INDICE,CAIXAETFXBOV,,XBOV
CAIXA FDO INV IMOB  PAPEIS IMOBILIARIOS  FII,FII PAPEIS,,CAIX
CAIXA RIO BRAVO FDO DE FDOS INV IMOB II,FII CX RBRA2,,CRFF
CAIXA RIO BRAVO FUNDO DE FDO INV IMOB  FII,FII CX RBRAV,,CXRI
CAIXA SEGURADORA SA,CAIXA SEGURO,MB,ZTJK
CAIXA SEGURIDADE PARTICIPACOES SA,CAIXA SEGURI,NM,CXSE
CAJUEIRO AGROPAST INDUSTRIAL SA,CAJUEIRO AGR,,CAJU
CALCADOS AZALEIA SA,AZALEIA,,AZBR
CAMARGO CORREA DESENV IMOBILIARIO SA,CC DES IMOB,,CCIM
CAMBUCI SA,CAMBUCI,,CAMB
CAMBUHY I FDO INV EM ACOES,FIA CAMBUHY,,BUHY
CAMDEN PROPERTY TRUST,CAMDEN PROP,,C2PT
CAMIL ALIMENTOS SA,CAMIL,NM,CAML
CAMPBELL SOUP CO,CAMPBELL SOU,,C1PB
CAMPO LARGO PARTICIPACOES SA,CAMPO LARGO,,CLGP
CAMPO VERDE AGROPECUARIA SA,CV AGROPE,,CMGP
CANADIAN NATIONAL RAILWAY CO,CANAD NATION,,CNIC
CANADIAN PACIFIC RAILWAY LTD,CANAD PACIFI,,CPRL
CANON INC,CANON INC,,CAJI
CANVAS CRI  FUNDO DE INVESTIMENTO IMOBILIARIO,FII CANVAS,,CCRF
CANVAS FDO DE INV NAS CAD PROD AGRO  FIAGRO IMOB,FIAGRO CCFA,,CCFA
CAPITAL ONE FINANCIAL CORP,CAPITAL ONE,,CAON
CAPITALPART PARTICIPACOES SA,CAPITALPART,MB,CPTP
CAPITANIA AGRO STRATEGIES  FIAGRO  IMOBILIARIO,FIAGRO CPTR,,CPTR
CAPITANIA INFRA FDO INV FDO IE RF CRED PRIV,FIC IE CAP,,CPTI
CAPITANIA REIT FOF  FDO INVEST IMOB,FII CAP REIT,,CPFF
CAPITANIA SECURITIES II FDO INV IMOB  FII,FII CAPI SEC,,CPTS
CAPRI HOLDINGS LTD,CAPRI HOLDI,,CAPH
CAPRI LOGISTICA SA,CAPRI LOG,MB,CPRI
CAPRI PARTICIPACOES SA,CAPRI PART,MB,CPRP
CARAIBA METAIS SA,CARAIBA MET,,CRBM
CARANA  CIA AGROPASTORIL DO RIO ANAJAS,CARANA,,ANAJ
CARBOMIL QUIMICA SA,CARBOMIL,,CBQM
CARDINAL HEALTH INC,CARDINAL HEA,,C1AH
CARGILL FERTILIZANTES SA,CARGILL FERT,,SOLO
CARMAX INC,CARMAX INC,,K1MX
CARNIVAL CORP,CARNIVAL COR,,C1CL
CARRIER GLOBAL CORPORATION,CARRIER GLOB,,C1RR
CARTERS INC,CARTERS INC,,CRIN
CARTESIA RECEBIVEIS IMOBILIARIOS  FUNDO DE INVEST,FII AFINVCR,,AFCR
CARTESIA RECEBIVEIS IMOBILIARIOS  FUNDO DE INVEST,CARTESIA FII,,CACR
CASA ANGLO BRAS SA,CASA ANGLO,,CABR
CASCAIS PARTICIPACOES SA,CASCAIS PART,,CAPA
CASTELLO BRANCO OFFICE PARK FDO INV IMOB  FII,FII C BRANCO,,CBOP
CATERPILLAR  FIDC,FDC CATERPIL,MB,CATE
CATERPILLAR INC,CATERPILLAR,,CATP
CBCC PARTICIPACOES SA,CBCC,,TRIM
CBOE GLOBAL MARKETS INC,CBOE GLOBAL,,C1BO
CBRE GROUP INC,CBRE GROUP I,,C1BR
CCB BRASIL ARRENDAMENTO MERCANTIL SA,BICLEASING,,LBIC
CCR SA,CCR SA,NM,CCRO
CCX CARVAO DA COLOMBIA SA,CCX CARVAO,NM,CCXC
CDW CORPORATION,CDW CORP,,C1DW
CEA MODAS SA,CEA MODAS,NM,CEAB
CELANESE CORP,CELANESE COR,,C1NS
CELG DISTRIBUICAO SA  CELG D,CELG,,CGOS
CELG TRANSMISSAO SA  CELG T,CELG GT,MB,C1GT
CELGENE CORPORATION,CELGENE CORP,,CLGN
CELM CIA EQUIP LABORATOR MODERNOS,CELM,,CELM
CELULAR CRT PARTICIPACOES SA,CRT CELULAR,,CRTP
CELULOSE E PAP DE PERNAMBUCO SACEPASA,CEPASA,MB,PTLA
CEMEPE INVESTIMENTOS SA,CEMEPE,,MAPT
CEMEX SAB DE CV,CEMEX SAB,,C2EM
CEMIG DISTRIBUICAO SA,CEMIG DIST,,CMGD
CEMIG FIDC  CONTA CRC,FDC CEMIG CR,MB,FCMG
CEMIG GERACAO E TRANSMISSAO SA,CEMIG GT,,CMGT
CENTENE CORP,CENTENE CORP,,C1NC
CENTENNIAL ASSET PARTICIPACOES ACU SA,CENT ACU,,CTLG
CENTENNIAL ASSET PARTICIPAMAPA SA,CENT AMAPA,,CTAP
CENTENNIAL ASSET PARTICIPMINASRIO SA,CENT MINRIO,,CTMI
CENTENOR EMPREENDIMENTOS SA,CENTENOR EMP,,CTNR
CENTERPOINT ENERGY INC,CENTERPOINT,,C1NP
CENTRAIS ELET BRAS SA  ELETROBRAS,ELETROBRAS,N1,ELET
CENTRAIS ELET DE SANTA CATARINA SA,CELESC,N2,CLSC
CENTRAIS ELET DO PARA SA  CELPA,CELPA,,CELP
CENTRAIS ELET MATOGROSSENSES SA CEMAT,CEMAT,,CMGR
CENTRAIS ELETR DE CACHOEIRA DOURADA SA,CACH DOURADA,,CDOU
CENTRAIS ELETRICAS NORTE BRASIL SA ELETRONORTE,ELETRONORTE,,ELTN
CENTRAIS GERAD SUL BRASIL SA  GERASUL,GERASUL,,GRSU
CENTRO DE IMAGEM DIAGNOSTICOS SA,ALLIAR,NM,AALR
CENTURYLINK INC,CENTURYLINK,,C1TL
CERAMICA CHIARELLI SA,CHIARELLI,,CCHI
CERNER CORP,CERNER CORP,,C1ER
CESP  CIA ENERGETICA DE SAO PAULO,CESP,,CESP
CETENCO ENGENHARIA SA,CETENCO,,CTEN
CETERPCENTRAIS TELE DE RIBEIRAO PRETO,CETERP,,CETE
CETIP SA  MERCADOS ORGANIZADOS,CETIP,,CTIP
CF INDUSTRIES HOLDINGS INC,CF INDUSTRIE,,C1FI
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,FII CF2,,CFHI
CH ROBINSON WORLDWIDE INC,CH ROBINSON,,C1HR
CHARGEPOINT HOLDINGS INC,CHARGEPOINTH,,C2HP
CHARTER COMMUNICATIONS INC,CHARTER COMM,,CHCM
CHECK POINT SOFTWARE TECHNOLOGIES LTD,CHECK POINT,,C1HK
CHEMICAL  FIDC,FDC CHEMICAL,MB,CHFC
CHEMICAL II  FIDC,FDC CHEM II,,CHFD
CHESAPEAKE ENERGY CORPORATION,CHESAPEAKE,,CHKE
CHEVRON CORPORATION,CHEVRON,,CHVX
CHINA CONSTRUCTION BANK BRASIL BCO MULTIPLO SA,CCBBM,,BICB
CHINA LIFE INSURANCE CO LTD,CHINA LIFE I,,L1FC
CHINA MOBILE LTD,CHINA MOBILE,,C1HL
CHINA PETROLEUM  CHEMICAL CORP,CHINA PETROL,,C1HI
CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEX,,C1MG
CHUBB LTD,CHUBB LTD,,C1BL
CHUNGHWA TELECOM CO LTD,CHUNGHWA TEL,,C1HT
CHURCH  DWIGHT CO INC,CHURCH DWIGH,,CHDC
CHURCHILL DOWNS INC,CHURCHILL DW,,C2HD
CIA AGRICOLA BARRA DO BE,BARRA DO BE,,AGBE
CIA AGRICOLA DO PIAUI  CAJUPI,CAJUPI,,CJPI
CIA AGRO PASTORIL DO RIO TIRAXIMIM,AGRO TIRAXIM,MB,TRAX
CIA AGROPAST VALE DA PIRAGIBA,VALE PIRAGIB,,PRGI
CIA AGROPASTORIL MATA DA CHUVA,MATA DA CHUV,,MCHV
CIA AGROPECUARIA DO ARAME,AGROP ARAME,MB,ARAM
CIA AGROPECUARIA DO JAHU,CIA AGR JAHU,MB,JAHU
CIA ALVORADA DE EMPREENDIMENTOS AGRICOLAS,CAEMA CIA,MB,CAEA
CIA AMAZONIA TEXTIL DE ANIAGEM CATA,CATA,,CTAN
CIA ANTARCTICA PAULISTA IND BR BC,ANTARCTICA,,ANTA
CIA BANDEIRANTES DE ARMAZENS GERAIS,BAN ARMAZENS,,CBAG
CIA BANGU DE DESENV E PARTICIPACOES,BANGU DESENV,,CBDP
CIA BEBIDAS DAS AMERICAS  AMBEV,AMBEV,,AMBV
CIA BRAS ANTIBIOTICOS CIBRAN,CIBRAN,,CBNT
CIA BRASILEIRA DE CARTUCHOS,CBC CARTUCHO,,CCTU
CIA BRASILEIRA DE DISTRIBUICAO,PACUCARCBD,NM,PCAR
CIA BRASILEIRA DE PETROLEO IPIRANGA,IPIRANGA PET,BOLSA,PTIP
CIA BRASILIANA DE ENERGIA,BRASILIANA,,ENGP
CIA CACIQUE DE CAFE SOLUVEL,CACIQUE,,CIQU
CIA CATARINENSE DE AGUAS E SANEAMCASAN,CASAN,,CASN
CIA CELG DE PARTICIPACOES  CELGPAR,CELGPAR,,GPAR
CIA CERVEJARIA BRAHMA,BRAHMA,,BRHA
CIA CIMENTO PORTLAND ITAU,CIM ITAU,,ICPI
CIA COMERCIAL SCHRADER,SCHRADER,,SCHA
CIA DE FIACAO E TECIDOS SANTO ANTONIO,FIAC S ANTON,MB,FTSA
CIA DE PARTICIPACOES ALPHA,ALPHA PART,MB,APHA
CIA DE RECUPERACAO SECUNDARIA,CRSEC,MB,CRSC
CIA DISTRIB DE GAS DO RIO DE JANEIROCEG,CEG,,CEGR
CIA DOCAS DE IMBITUBA,DOC IMBITUBA,,IMBI
CIA ELDORADO DE HOTEIS,ELDORADO,,ASSM
CIA ELETRICIDADE EST DA BAHIA  COELBA,COELBA,,CEEB
CIA ENERGETICA DE BRASILIA,CEB,,CEBR
CIA ENERGETICA DE MINAS GERAIS  CEMIG,CEMIG,N1,CMIG
CIA ENERGETICA DE PERNAMBUCO  CELPE,CELPE,,CEPE
CIA ENERGETICA DO CEARA  COELCE,COELCE,,COCE
CIA ENERGETICA DO RIO GDE NORTE  COSERN,COSERN,,CSRN
CIA ENERGETICA MERIDIONAL,ENER MERID,BOLSA,EMCS
CIA ESTADUAL DE DISTRIB ENER ELETCEEED,CEEED,,CEED
CIA ESTADUAL DE GAS DO RIO DE JANEIRO,CEG,,CEGA
CIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA  CEEG,CEEEG,,CGEE
CIA ESTADUAL DE TRANSMISSAO DE ENER ELETCEEET,CEEET,N1,EEEL
CIA FABRIL MASCARENHAS,MASCARENHAS,,MSCR
CIA FERRO LIGAS DA BAHIA  FERBASA,FERBASA,N1,FESA
CIA FIACAO TECELAGEM PARA DE MINAS,PARA DEMINAS,,CFTP
CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO,N1,CEDO
CIA FLUMINENSE DE REFRIGERANTES,FLUM REFRIG,,CFLU
CIA FORCA LUZ CATAGUAZES LEOPOLDINA,F CATAGUAZES,,FLCL
CIA GAS DE SAO PAULO  COMGAS,COMGAS,,CGAS
CIA HABITASUL DE PARTICIPACOES,HABITASUL,,HBTS
CIA HERING,CIA HERING,NM,HGTX
CIA HIDRO ELETRICA DO SAO FRANCISCO,CHESF,,CHSF
CIA IGUACU DE CAFE SOLUVEL,IGUACU CAFE,,IGUA
CIA INDL E AGRICOLA STA CECILIA,STA CECILIA,,CECI
CIA INDL E MERCL ART DE FERRO CIMAF,CIMAF,,MAFE
CIA INDL ITAUNENSE,ITAUNENSE,,CIIT
CIA INDUSTRIAL CATAGUASES,IND CATAGUAS,,CATA
CIA INDUSTRIAL SCHLOSSER SA,SCHLOSSER,,SCLO
CIA INVESTIMENTOS LATINOAMERICANA,LATINOAMERIC,,LTAM
CIA LECO DE PRODUTOS ALIMENTICIOS,LECO,,LECO
CIA LOCACAO DAS AMERICAS,LOCAMERICA,NM,LCAM
CIA LORENZ,LORENZ,,LORZ
CIA MARANHENSE DE REFRIGERANTES,MARANHENSE,,MRRF
CIA MELHORAMENTOS DE SAO PAULO,MELHOR SP,,MSPA
CIA METALURGICA BARBARA,MET BARBARA,,BARB
CIA PARAIBUNA DE METAIS,PARAIBUNA,,PRBN
CIA PARANAENSE DE ENERGIA  COPEL,COPEL,N2,CPLE
CIA PARTICIPACOES ALIANCA DA BAHIA,PAR AL BAHIA,,PEAB
CIA PAULISTA DE ADM DE ATIVOS  CPA,C P A,,CPAA
CIA PAULISTA DE ENERGIA ELETRICA,PAUL ENERGIA,,CPEE
CIA PAULISTA DE FERRO LIGAS,FERRO LIGAS,,CPFL
CIA PAULISTA DE FERTILIZANTES,COPAS,,COPA
CIA PAULISTA DE FORCA E LUZ,PAUL F LUZ,,PALF
CIA PETROLIFERA MARLIM,MARLIM PETR,MB,MRLM
CIA PIRATININGA DE FORCA E LUZ,CPFL PIRATIN,,CPFP
CIA PROG INDL DO BRASIL FAB BANGU,BANGU P INDL,,BANG
CIA PROVIDENCIA INDUSTRIA E COMERCIO,PROVIDENCIA,,PRVI
CIA REFINADORA DA AMAZONIA,REF AMAZONIA,MB,CRAM
CIA RIOGRANDENSE DE TELECOMUNICACOESCRT,CRT,,CRGT
CIA SANEAMENTO BASICO EST SAO PAULO,SABESP,NM,SBSP
CIA SANEAMENTO DE MINAS GERAISCOPASA MG,COPASA,NM,CSMG
CIA SANEAMENTO DO PARANA  SANEPAR,SANEPAR,N2,SAPR
CIA SANTISTA DE PAPEL,SANTISTA PAP,,CSPP
CIA SEGUROS ALIANCA DA BAHIA,SEG AL BAHIA,,CSAB
CIA SEGUROS MINAS BRASIL,SEG MIN BRAS,,CSMB
CIA SIDERURGICA BELGO MINEIRA,BELGO MINEIR,,BELG
CIA SIDERURGICA DE TUBARAO,SID TUBARAO,,CSTB
CIA SIDERURGICA NACIONAL,SID NACIONAL,,CSNA
CIA SIDERURGICA PAULISTA  COSIPA,COSIPA,,CSPC
CIA SUZANO DE PAPEL E CELULOSE,SUZANO,N1,SUZA
CIA TECIDOS NORTE DE MINAS COTEMINAS,COTEMINAS,,CTNM
CIA TECIDOS SANTANENSE,SANTANENSE,,CTSA
CIA TELEFONICA DA BORDA DO CAMPO,TEL B CAMPO,,TBCP
CIA TEXTIL FERREIRA GUIMARAES,F GUIMARAES,,FGUI
CIA THERMAS DO RIO QUENTE,THERMAS RIO,,QUEN
CIA VIDRARIA SANTA MARINA,VIDR SMARINA,,VSMA
CIDADE JARDIM CONTINENAL TOWER FDO INV IMOB,FII CJCTOWER,,CJCT
CIDADE JARDIM CONTINENAL TOWER FDO INV IMOB,FII C JARDIM,,BBVJ
CIDADE MARAVILHOSA IND E COM DE ROUPAS SA,CIDADE MARAV,,CMRV
CIELO SA,CIELO,NM,CIEL
CIGLA  CIA INDUSTRIAL GALLETTI DE LAMINADOS,CIGLA,MB,CGLA
CIGNA CORP,CIGNA CORP,,C1IC
CIMOB PARTICIPACOES SA,CIMOB PART,,GAFP
CIMS SA,CIMS,,CMSA
CINCINNATI FINANCIAL CORP,CINCINNATI,,CINF
CINESYSTEM SA,CINESYSTEM,MA,CNSY
CINTAS CORP,CINTAS CORP,,C1TA
CIPRASA  CIPRANDI MADEIRAS SA,CIPRASA,,CIPR
CIRCULO SA,LINH CIRCULO,,ILLS
CISCO SYSTEMS INC,CISCO,,CSCO
CITI RB CAPITAL RESID FIC DE FDO INV REFER DI,FIC CITI RB,,CTRS
CITIGROUP INC,CITIGROUP,,CTGP
CITIZENS FINANCIAL GROUP INC,CITIZENS FIN,,C1FG
CITRIX SYSTEMS INC,CITRIX SYSTE,,C1TX
CLARION SA AGROINDUSTRIAL,CLARION,,CLAN
CLARO SA,CLAROSA,,BCPS
CLEAR SALE SA,CLEARSALE,NM,CLSA
CLOROX COMPANY,CLOROX CO,,CLXC
CLOUDFLARE INC,CLOUDFLARE,,N2ET
CLOVER HEALTH INVESTMENTS CORP,CLOVERHEALTH,,CLOV
CM HOSPITALAR SA,VIVEO,NM,VVEO
CMAPARTICIPACOES SA,C M A PART,,CMMA
CME GROUP INC,CME GROUP,,CHME
CMS ENERGY CORP,CMS ENERGY C,,C1MS
CNOOC LTD,CNOOC LTD,,C1EO
CNV COMPANHIA NACIONAL DO VESTUARIO,CNV CIA VEST,,LUMS
COARI PARTICIPACOES SA,COARI PART,,COAR
COBRA FIDC COMERCIAIS,FDC COBRA,,CBRF
COBRASMA SA,COBRASMA,,CBMA
COCACOLA FEMSA SAB DE CV,FEMSA SAB CV,,C2CA
COESTCONSTRUTORA SA,COEST CONST,,COES
COFAP CIA FABRICADORA DE PECAS,COFAP,,FAPC
COGNA EDUCACAO SA,COGNA ON,NM,COGN
COGNEX CORP,COGNEX CORP,,C2GN
COGNIZANT TECHNOLOGY SOLUTIONS,COGNIZANT,,CTSH
COINBASE GLOBAL INC,COINBASEGLOB,,C2OI
COINVEST CIA DE INVESTIMENTOS INTERLAGOS,COINVEST,,IVIL
COLDEX FRIGOR SA,COLDEX,,CLDX
COLGATEPALMOLIVE COMPANY,COLGATE,,COLG
COMCAST CORPORATION,COMCAST,,CMCS
COMERC PARTICIPACOES SA,COMERC PAR,,COMR
COMERICA INC,COMERICA INC,,C1MA
COMPANHIA BRASILEIRA DE ALUMINIO,CBA,NM,CBAV
COMPANHIA BRASILEIRA DE MEIOS DE PAGAMENTO,VISANET,NM,VNET
COMPANHIA DE BEBIDAS DAS AMERICAS AMBEV,AMBEV,,ADIT
COMPANHIA ENERGETICA DO PIAUI,CEPISA,,CPIS
COMPASS GAS E ENERGIA SA,COMPASS,,PASS
CONAGRA BRANDS INC,CONAGRA BRAN,,C1AG
CONC AUTO RAPOSO TAVARES SA,CONC RAPOSO,,RPTA
CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS SA,GRUAIRPORT,MB,AGRU
CONC ECOVIAS IMIGRANTES SA,ECOVIAS,,ECOV
CONC RIOTERESOPOLIS SA,CONC RIO TER,MB,CRTE
CONC ROD AYRTON SENNA E CARV PINTO SAECOPISTAS,ECOPISTAS,,ASCP
CONC ROD OSORIOPORTO ALEGRE SACONCEPA,CONCEPA,,CNCP
CONC RODOESTE SP VIAOESTE SA,VIAOESTE,,VOES
CONC RODOVIA PRES DUTRA SA,NOVADUTRA,,NDUT
CONC RODOVIAS DO TIETE SA,ROD TIETE,,RDVT
